county,date,ML,Low_90,High_90,Low_50,High_50
Alachua,2021-04-15,0.99,0.62,1.3900000000000001,0.86,1.18
Alachua,2021-04-16,1.01,0.63,1.4000000000000001,0.88,1.2
Alachua,2021-04-17,1.0,0.64,1.41,0.88,1.2
Alachua,2021-04-18,1.0,0.64,1.41,0.88,1.2
Alachua,2021-04-19,1.01,0.65,1.42,0.89,1.21
Alachua,2021-04-20,1.02,0.66,1.43,0.9,1.22
Alachua,2021-04-21,1.04,0.67,1.43,0.93,1.25
Alachua,2021-04-22,1.03,0.66,1.42,0.87,1.18
Alachua,2021-04-23,1.01,0.64,1.4000000000000001,0.86,1.17
Alachua,2021-04-24,0.98,0.62,1.3800000000000001,0.84,1.1500000000000001
Alachua,2021-04-25,0.97,0.61,1.37,0.8200000000000001,1.1300000000000001
Alachua,2021-04-26,0.96,0.59,1.35,0.84,1.16
Alachua,2021-04-27,0.9400000000000001,0.56,1.32,0.8300000000000001,1.1500000000000001
Alachua,2021-04-28,0.9400000000000001,0.58,1.35,0.8300000000000001,1.1500000000000001
Alachua,2021-04-29,0.9500000000000001,0.58,1.35,0.8200000000000001,1.1400000000000001
Alachua,2021-04-30,0.9400000000000001,0.5700000000000001,1.34,0.8200000000000001,1.1400000000000001
Alachua,2021-05-01,0.93,0.54,1.31,0.8,1.12
Alachua,2021-05-02,0.9,0.53,1.31,0.76,1.08
Alachua,2021-05-03,0.89,0.5,1.28,0.73,1.05
Alachua,2021-05-04,0.91,0.53,1.32,0.79,1.12
Alachua,2021-05-05,0.91,0.52,1.31,0.78,1.11
Alachua,2021-05-06,0.91,0.54,1.34,0.78,1.11
Alachua,2021-05-07,0.92,0.54,1.34,0.79,1.12
Alachua,2021-05-08,0.92,0.54,1.34,0.78,1.11
Alachua,2021-05-09,0.93,0.53,1.33,0.78,1.11
Alachua,2021-05-10,0.93,0.55,1.36,0.78,1.11
Alachua,2021-05-11,0.92,0.54,1.35,0.76,1.09
Alachua,2021-05-12,0.9500000000000001,0.56,1.37,0.8300000000000001,1.17
Alachua,2021-05-13,0.96,0.5700000000000001,1.3800000000000001,0.84,1.18
Alachua,2021-05-14,0.96,0.56,1.37,0.8300000000000001,1.17
Alachua,2021-05-15,0.9500000000000001,0.55,1.36,0.8200000000000001,1.16
Alachua,2021-05-16,0.9500000000000001,0.54,1.35,0.8200000000000001,1.16
Alachua,2021-05-17,0.9400000000000001,0.56,1.3800000000000001,0.8200000000000001,1.16
Alachua,2021-05-18,0.92,0.53,1.35,0.79,1.1300000000000001
Alachua,2021-05-19,0.91,0.52,1.34,0.78,1.12
Alachua,2021-05-20,0.92,0.52,1.34,0.78,1.12
Alachua,2021-05-21,0.93,0.54,1.37,0.78,1.12
Alachua,2021-05-22,0.92,0.52,1.35,0.77,1.11
Alachua,2021-05-23,0.93,0.53,1.36,0.77,1.11
Alachua,2021-05-24,0.93,0.52,1.35,0.76,1.1
Alachua,2021-05-25,0.96,0.54,1.37,0.84,1.19
Alachua,2021-05-26,0.9500000000000001,0.55,1.3900000000000001,0.8200000000000001,1.17
Alachua,2021-05-27,0.92,0.52,1.36,0.79,1.1400000000000001
Alachua,2021-05-28,0.89,0.48,1.32,0.75,1.1
Alachua,2021-05-29,0.89,0.49,1.34,0.75,1.1
Alachua,2021-05-30,0.85,0.44,1.29,0.71,1.06
Alachua,2021-05-31,0.85,0.44,1.3,0.68,1.03
Alachua,2021-06-01,0.8300000000000001,0.4,1.26,0.7000000000000001,1.06
Alachua,2021-06-02,0.8300000000000001,0.41000000000000003,1.28,0.6900000000000001,1.05
Alachua,2021-06-03,0.84,0.42,1.3,0.67,1.03
Alachua,2021-06-04,0.84,0.42,1.31,0.7000000000000001,1.07
Alachua,2021-06-05,0.78,0.34,1.23,0.63,1.0
Bradford,2020-06-15,3.0,1.01,6.99,2.04,4.45
Bradford,2020-06-16,2.87,1.02,6.29,1.95,4.11
Bradford,2020-06-17,2.77,0.96,5.78,1.96,3.96
Bradford,2020-06-18,2.69,0.98,5.49,1.93,3.81
Bradford,2020-06-19,2.9,1.07,5.62,2.08,3.99
Bradford,2020-06-20,2.74,1.08,5.21,2.04,3.7800000000000002
Bradford,2020-06-21,2.61,1.05,4.88,1.9000000000000001,3.5100000000000002
Bradford,2020-06-22,2.5,1.02,4.62,1.8900000000000001,3.41
Bradford,2020-06-23,2.6,1.08,4.62,2.0100000000000002,3.5100000000000002
Bradford,2020-06-24,2.47,1.03,4.33,1.84,3.23
Bradford,2020-06-25,2.37,1.03,4.15,1.76,3.0700000000000003
Bradford,2020-06-26,2.2800000000000002,1.0,3.97,1.75,3.0
Bradford,2020-06-27,2.21,0.9500000000000001,3.79,1.73,2.93
Bradford,2020-06-28,2.04,0.88,3.56,1.59,2.72
Bradford,2020-06-29,2.0,0.86,3.48,1.53,2.63
Bradford,2020-06-30,1.97,0.85,3.42,1.53,2.61
Bradford,2020-07-01,1.95,0.8300000000000001,3.35,1.51,2.57
Bradford,2020-07-02,1.92,0.84,3.3200000000000003,1.48,2.52
Bradford,2020-07-03,1.9000000000000001,0.8300000000000001,3.27,1.44,2.46
Bradford,2020-07-04,1.96,0.87,3.31,1.49,2.5100000000000002
Bradford,2020-07-05,1.92,0.84,3.22,1.51,2.5100000000000002
Bradford,2020-07-06,1.8900000000000001,0.8300000000000001,3.16,1.5,2.48
Bradford,2020-07-07,1.94,0.91,3.23,1.53,2.5
Bradford,2020-07-08,1.97,0.93,3.21,1.53,2.48
Bradford,2020-07-09,1.99,0.96,3.19,1.58,2.5100000000000002
Bradford,2020-07-10,1.99,0.99,3.16,1.6300000000000001,2.54
Bradford,2020-07-11,1.93,0.97,3.06,1.56,2.43
Bradford,2020-07-12,1.93,0.98,3.0100000000000002,1.59,2.44
Bradford,2020-07-13,1.87,0.96,2.92,1.48,2.29
Bradford,2020-07-14,1.86,0.9500000000000001,2.85,1.52,2.31
Bradford,2020-07-15,1.76,0.9,2.73,1.43,2.19
Bradford,2020-07-16,1.72,0.87,2.65,1.4000000000000001,2.14
Bradford,2020-07-17,1.69,0.87,2.61,1.36,2.08
Bradford,2020-07-18,1.61,0.8300000000000001,2.5300000000000002,1.29,1.99
Bradford,2020-07-19,1.55,0.77,2.43,1.27,1.96
Bradford,2020-07-20,1.5,0.71,2.34,1.23,1.9100000000000001
Bradford,2020-07-21,1.52,0.74,2.36,1.21,1.8800000000000001
Bradford,2020-07-22,1.51,0.76,2.37,1.25,1.92
Bradford,2020-07-23,1.49,0.75,2.34,1.23,1.8900000000000001
Bradford,2020-07-24,1.48,0.73,2.3000000000000003,1.2,1.85
Bradford,2020-07-25,1.46,0.74,2.3000000000000003,1.16,1.8
Bradford,2020-07-26,1.6400000000000001,0.91,2.47,1.34,1.98
Bradford,2020-07-27,1.67,0.93,2.45,1.41,2.04
Bradford,2020-07-28,1.69,0.96,2.44,1.41,2.02
Bradford,2020-07-29,1.67,0.98,2.42,1.44,2.04
Bradford,2020-07-30,1.62,0.96,2.36,1.3900000000000001,1.97
Bradford,2020-07-31,1.54,0.88,2.24,1.28,1.84
Bradford,2020-08-01,1.44,0.79,2.12,1.2,1.75
Bradford,2020-08-02,1.26,0.63,1.94,1.03,1.57
Bradford,2020-08-03,1.3,0.67,1.98,1.07,1.61
Bradford,2020-08-04,1.43,0.81,2.12,1.2,1.74
Bradford,2020-08-05,1.54,0.92,2.21,1.3,1.83
Bradford,2020-08-06,1.62,1.01,2.27,1.4000000000000001,1.92
Bradford,2020-08-07,1.6300000000000001,1.03,2.25,1.44,1.95
Bradford,2020-08-08,1.6,1.04,2.23,1.4000000000000001,1.8900000000000001
Bradford,2020-08-09,1.54,0.97,2.12,1.36,1.84
Bradford,2020-08-10,1.44,0.9,2.0300000000000002,1.26,1.73
Bradford,2020-08-11,1.3,0.77,1.8800000000000001,1.12,1.58
Bradford,2020-08-12,1.24,0.71,1.81,1.02,1.47
Bradford,2020-08-13,1.2,0.68,1.78,1.0,1.45
Bradford,2020-08-14,1.17,0.65,1.75,0.97,1.42
Bradford,2020-08-15,1.16,0.64,1.74,0.96,1.41
Bradford,2020-08-16,1.1400000000000001,0.62,1.72,0.9400000000000001,1.3900000000000001
Bradford,2020-08-17,1.16,0.63,1.73,0.9400000000000001,1.3900000000000001
Bradford,2020-08-18,1.1500000000000001,0.62,1.72,0.93,1.3800000000000001
Bradford,2020-08-19,1.18,0.65,1.75,0.96,1.41
Bradford,2020-08-20,1.19,0.67,1.77,0.98,1.43
Bradford,2020-08-21,1.2,0.6900000000000001,1.79,1.01,1.46
Bradford,2020-08-22,1.18,0.65,1.74,0.99,1.44
Bradford,2020-08-23,1.18,0.65,1.74,0.99,1.44
Bradford,2020-08-24,1.16,0.64,1.73,0.98,1.43
Bradford,2020-08-25,1.17,0.65,1.74,0.99,1.44
Bradford,2020-08-26,1.1500000000000001,0.61,1.69,0.97,1.42
Bradford,2020-08-27,1.16,0.63,1.71,0.99,1.44
Bradford,2020-08-28,1.16,0.63,1.71,0.99,1.44
Bradford,2020-08-29,1.17,0.65,1.73,1.0,1.45
Bradford,2020-08-30,1.16,0.65,1.73,0.96,1.4000000000000001
Bradford,2020-08-31,1.17,0.65,1.72,0.98,1.42
Bradford,2020-09-01,1.2,0.6900000000000001,1.76,1.01,1.45
Bradford,2020-09-02,1.21,0.6900000000000001,1.75,1.03,1.47
Bradford,2020-09-03,1.21,0.6900000000000001,1.74,1.05,1.49
Bradford,2020-09-04,1.2,0.71,1.76,1.02,1.45
Bradford,2020-09-05,1.17,0.67,1.71,0.99,1.42
Bradford,2020-09-06,1.1500000000000001,0.66,1.7,0.98,1.41
Bradford,2020-09-07,1.09,0.6,1.6400000000000001,0.92,1.35
Bradford,2020-09-08,1.09,0.59,1.6300000000000001,0.92,1.35
Bradford,2020-09-09,1.08,0.59,1.6300000000000001,0.91,1.34
Bradford,2020-09-10,1.1,0.6,1.6400000000000001,0.92,1.35
Bradford,2020-09-11,1.09,0.6,1.6400000000000001,0.92,1.35
Bradford,2020-09-12,1.09,0.59,1.6300000000000001,0.92,1.35
Bradford,2020-09-13,1.1,0.61,1.6500000000000001,0.93,1.36
Bradford,2020-09-14,1.12,0.62,1.6600000000000001,0.9400000000000001,1.37
Bradford,2020-09-15,1.11,0.62,1.6600000000000001,0.9400000000000001,1.37
Bradford,2020-09-16,1.12,0.61,1.6400000000000001,0.96,1.3900000000000001
Bradford,2020-09-17,1.12,0.62,1.6500000000000001,0.96,1.3900000000000001
Bradford,2020-09-18,1.12,0.62,1.6500000000000001,0.91,1.33
Bradford,2020-09-19,1.1,0.61,1.6400000000000001,0.9,1.32
Bradford,2020-09-20,1.08,0.6,1.6300000000000001,0.89,1.31
Bradford,2020-09-21,1.05,0.5700000000000001,1.6,0.86,1.28
Bradford,2020-09-22,1.05,0.56,1.59,0.85,1.27
Bradford,2020-09-23,1.05,0.55,1.58,0.89,1.32
Bradford,2020-09-24,1.05,0.55,1.58,0.89,1.32
Bradford,2020-09-25,1.03,0.52,1.55,0.87,1.3
Bradford,2020-09-26,1.05,0.56,1.6,0.88,1.31
Bradford,2020-09-27,1.05,0.55,1.59,0.88,1.31
Bradford,2020-09-28,1.03,0.53,1.57,0.86,1.29
Bradford,2020-09-29,1.02,0.51,1.55,0.84,1.27
Bradford,2020-09-30,1.0,0.51,1.56,0.8200000000000001,1.25
Bradford,2020-10-01,0.99,0.48,1.53,0.79,1.22
Bradford,2020-10-02,0.99,0.49,1.55,0.8200000000000001,1.26
Bradford,2020-10-03,0.9400000000000001,0.43,1.49,0.77,1.21
Bradford,2020-10-04,0.9400000000000001,0.43,1.5,0.75,1.19
Bradford,2020-10-05,0.9400000000000001,0.43,1.51,0.73,1.17
Bradford,2020-10-06,0.9400000000000001,0.43,1.52,0.77,1.22
Bradford,2020-10-07,0.93,0.39,1.48,0.74,1.19
Bradford,2020-10-08,0.93,0.39,1.49,0.71,1.16
Bradford,2020-10-09,0.9500000000000001,0.41000000000000003,1.52,0.76,1.22
Bradford,2020-10-10,0.9500000000000001,0.41000000000000003,1.53,0.75,1.21
Bradford,2020-10-11,0.9500000000000001,0.39,1.51,0.73,1.19
Bradford,2020-10-12,0.9500000000000001,0.4,1.53,0.77,1.24
Bradford,2020-10-13,0.96,0.42,1.56,0.77,1.24
Bradford,2020-10-14,0.96,0.41000000000000003,1.55,0.76,1.23
Bradford,2020-10-15,0.9500000000000001,0.4,1.55,0.73,1.2
Bradford,2020-10-16,0.9500000000000001,0.38,1.53,0.77,1.25
Bradford,2020-10-17,0.93,0.37,1.53,0.74,1.22
Bradford,2020-10-18,0.93,0.38,1.55,0.73,1.21
Bradford,2020-10-19,0.93,0.35000000000000003,1.52,0.7000000000000001,1.18
Bradford,2020-10-20,0.91,0.34,1.52,0.72,1.21
Bradford,2020-10-21,0.93,0.36,1.55,0.73,1.22
Bradford,2020-10-22,0.93,0.37,1.57,0.71,1.2
Bradford,2020-10-23,0.93,0.35000000000000003,1.55,0.74,1.24
Bradford,2020-10-24,0.9400000000000001,0.35000000000000003,1.56,0.73,1.23
Bradford,2020-10-25,0.9400000000000001,0.32,1.53,0.72,1.22
Bradford,2020-10-26,0.9400000000000001,0.34,1.56,0.7000000000000001,1.2
Bradford,2020-10-27,0.96,0.37,1.6,0.76,1.27
Bradford,2020-10-28,0.9400000000000001,0.34,1.57,0.73,1.24
Bradford,2020-10-29,0.9400000000000001,0.35000000000000003,1.59,0.72,1.23
Bradford,2020-10-30,0.9400000000000001,0.33,1.57,0.71,1.22
Bradford,2020-10-31,0.9400000000000001,0.34,1.59,0.74,1.26
Bradford,2020-11-01,0.92,0.3,1.55,0.71,1.23
Bradford,2020-11-02,0.92,0.31,1.57,0.7000000000000001,1.22
Bradford,2020-11-03,0.9400000000000001,0.33,1.6,0.7000000000000001,1.22
Bradford,2020-11-04,0.9400000000000001,0.32,1.59,0.74,1.27
Bradford,2020-11-05,0.96,0.35000000000000003,1.6300000000000001,0.75,1.28
Bradford,2020-11-06,0.96,0.34,1.62,0.75,1.28
Bradford,2020-11-07,0.98,0.35000000000000003,1.6300000000000001,0.77,1.3
Bradford,2020-11-08,1.01,0.4,1.69,0.79,1.32
Bradford,2020-11-09,1.01,0.37,1.6500000000000001,0.79,1.32
Bradford,2020-11-10,1.01,0.37,1.6500000000000001,0.79,1.32
Bradford,2020-11-11,1.01,0.38,1.6600000000000001,0.79,1.32
Bradford,2020-11-12,0.98,0.36,1.6400000000000001,0.77,1.3
Bradford,2020-11-13,0.98,0.36,1.6400000000000001,0.77,1.3
Bradford,2020-11-14,1.01,0.37,1.6500000000000001,0.79,1.32
Bradford,2020-11-15,1.01,0.38,1.6600000000000001,0.79,1.32
Bradford,2020-11-16,1.05,0.43,1.71,0.84,1.37
Bradford,2020-11-17,1.07,0.43,1.7,0.81,1.33
Bradford,2020-11-18,1.11,0.5,1.77,0.88,1.4000000000000001
Bradford,2020-11-19,1.08,0.48,1.74,0.88,1.4000000000000001
Bradford,2020-11-20,1.08,0.48,1.73,0.8300000000000001,1.34
Bradford,2020-11-21,1.04,0.42,1.6600000000000001,0.81,1.32
Bradford,2020-11-22,1.02,0.41000000000000003,1.6500000000000001,0.8,1.31
Bradford,2020-11-23,1.0,0.4,1.6400000000000001,0.78,1.29
Bradford,2020-11-24,1.0,0.39,1.6300000000000001,0.78,1.29
Bradford,2020-11-25,0.98,0.37,1.61,0.76,1.27
Bradford,2020-11-26,1.0,0.38,1.62,0.77,1.28
Bradford,2020-11-27,1.0,0.38,1.62,0.77,1.28
Bradford,2020-11-28,0.98,0.36,1.6,0.75,1.26
Bradford,2020-11-29,1.0,0.4,1.6500000000000001,0.77,1.28
Bradford,2020-11-30,1.02,0.43,1.68,0.79,1.3
Bradford,2020-12-01,1.02,0.4,1.6400000000000001,0.79,1.3
Bradford,2020-12-02,1.06,0.45,1.69,0.84,1.35
Bradford,2020-12-03,1.08,0.45,1.68,0.87,1.3800000000000001
Bradford,2020-12-04,1.07,0.48,1.71,0.88,1.3900000000000001
Bradford,2020-12-05,1.07,0.47000000000000003,1.69,0.84,1.34
Bradford,2020-12-06,1.07,0.49,1.71,0.86,1.36
Bradford,2020-12-07,1.09,0.5,1.71,0.89,1.3900000000000001
Bradford,2020-12-08,1.08,0.49,1.69,0.9,1.4000000000000001
Bradford,2020-12-09,1.12,0.52,1.71,0.9,1.3900000000000001
Bradford,2020-12-10,1.1300000000000001,0.54,1.72,0.9400000000000001,1.43
Bradford,2020-12-11,1.16,0.59,1.76,0.9500000000000001,1.43
Bradford,2020-12-12,1.19,0.64,1.8,1.0,1.48
Bradford,2020-12-13,1.22,0.66,1.8,1.02,1.49
Bradford,2020-12-14,1.24,0.68,1.8,1.03,1.49
Bradford,2020-12-15,1.24,0.72,1.83,1.07,1.53
Bradford,2020-12-16,1.26,0.74,1.83,1.08,1.53
Bradford,2020-12-17,1.23,0.71,1.78,1.04,1.48
Bradford,2020-12-18,1.3900000000000001,0.89,1.94,1.2,1.6300000000000001
Bradford,2020-12-19,1.5,1.02,2.04,1.33,1.75
Bradford,2020-12-20,1.57,1.1,2.08,1.42,1.83
Bradford,2020-12-21,1.58,1.1,2.04,1.41,1.8
Bradford,2020-12-22,1.51,1.06,1.97,1.37,1.75
Bradford,2020-12-23,1.42,1.0,1.8900000000000001,1.29,1.6600000000000001
Bradford,2020-12-24,1.34,0.93,1.8,1.2,1.56
Bradford,2020-12-25,1.1400000000000001,0.74,1.6,0.97,1.32
Bradford,2020-12-26,1.05,0.65,1.51,0.88,1.23
Bradford,2020-12-27,1.01,0.6,1.46,0.88,1.24
Bradford,2020-12-28,1.0,0.5700000000000001,1.43,0.87,1.23
Bradford,2020-12-29,1.0,0.59,1.46,0.86,1.22
Bradford,2020-12-30,1.01,0.58,1.45,0.86,1.22
Bradford,2020-12-31,1.01,0.6,1.48,0.85,1.21
Bradford,2021-01-01,1.01,0.59,1.47,0.84,1.2
Bradford,2021-01-02,1.0,0.5700000000000001,1.45,0.8200000000000001,1.18
Bradford,2021-01-03,0.98,0.56,1.45,0.84,1.21
Bradford,2021-01-04,1.0,0.5700000000000001,1.46,0.86,1.23
Bradford,2021-01-05,1.05,0.62,1.51,0.91,1.28
Bradford,2021-01-06,1.03,0.59,1.48,0.88,1.25
Bradford,2021-01-07,1.04,0.6,1.49,0.89,1.26
Bradford,2021-01-08,1.04,0.6,1.49,0.89,1.26
Bradford,2021-01-09,1.04,0.6,1.49,0.89,1.26
Bradford,2021-01-10,1.03,0.58,1.47,0.88,1.25
Bradford,2021-01-11,1.0,0.55,1.44,0.85,1.22
Bradford,2021-01-12,0.98,0.56,1.46,0.8300000000000001,1.2
Bradford,2021-01-13,0.99,0.56,1.46,0.8300000000000001,1.2
Bradford,2021-01-14,0.99,0.55,1.45,0.8200000000000001,1.19
Bradford,2021-01-15,0.97,0.54,1.45,0.79,1.16
Bradford,2021-01-16,0.96,0.53,1.44,0.8200000000000001,1.2
Bradford,2021-01-17,0.9500000000000001,0.5,1.41,0.81,1.19
Bradford,2021-01-18,0.9500000000000001,0.51,1.43,0.8,1.18
Bradford,2021-01-19,0.9400000000000001,0.49,1.41,0.78,1.16
Bradford,2021-01-20,0.96,0.51,1.44,0.78,1.16
Bradford,2021-01-21,0.96,0.5,1.43,0.76,1.1400000000000001
Bradford,2021-01-22,0.9500000000000001,0.5,1.44,0.8,1.19
Bradford,2021-01-23,0.9500000000000001,0.49,1.43,0.79,1.18
Bradford,2021-01-24,0.92,0.45,1.3900000000000001,0.76,1.1500000000000001
Bradford,2021-01-25,0.9,0.44,1.3900000000000001,0.73,1.12
Bradford,2021-01-26,0.92,0.46,1.42,0.77,1.17
Bradford,2021-01-27,0.92,0.44,1.4000000000000001,0.76,1.16
Bradford,2021-01-28,0.92,0.45,1.42,0.75,1.1500000000000001
Bradford,2021-01-29,0.92,0.43,1.4000000000000001,0.74,1.1400000000000001
Bradford,2021-01-30,0.92,0.45,1.43,0.73,1.1300000000000001
Bradford,2021-01-31,0.91,0.42,1.4000000000000001,0.76,1.17
Bradford,2021-02-01,0.91,0.43,1.42,0.75,1.16
Bradford,2021-02-02,0.9,0.43,1.43,0.73,1.1400000000000001
Bradford,2021-02-03,0.91,0.43,1.43,0.72,1.1300000000000001
Bradford,2021-02-04,0.93,0.45,1.46,0.77,1.19
Bradford,2021-02-05,0.93,0.44,1.45,0.77,1.19
Bradford,2021-02-06,0.9400000000000001,0.44,1.45,0.78,1.2
Bradford,2021-02-07,0.9500000000000001,0.46,1.48,0.78,1.2
Bradford,2021-02-08,0.9500000000000001,0.46,1.48,0.77,1.19
Bradford,2021-02-09,0.93,0.44,1.46,0.75,1.17
Bradford,2021-02-10,0.92,0.44,1.47,0.73,1.1500000000000001
Bradford,2021-02-11,0.91,0.41000000000000003,1.44,0.7000000000000001,1.12
Bradford,2021-02-12,0.91,0.39,1.42,0.75,1.18
Bradford,2021-02-13,0.88,0.38,1.42,0.71,1.1400000000000001
Bradford,2021-02-14,0.87,0.37,1.42,0.68,1.11
Bradford,2021-02-15,0.86,0.33,1.3800000000000001,0.7000000000000001,1.1400000000000001
Bradford,2021-02-16,0.87,0.35000000000000003,1.41,0.7000000000000001,1.1400000000000001
Bradford,2021-02-17,0.88,0.36,1.43,0.6900000000000001,1.1300000000000001
Bradford,2021-02-18,0.88,0.36,1.44,0.66,1.1
Bradford,2021-02-19,0.88,0.34,1.42,0.7000000000000001,1.1500000000000001
Bradford,2021-02-20,0.88,0.35000000000000003,1.44,0.6900000000000001,1.1400000000000001
Bradford,2021-02-21,0.9,0.37,1.47,0.7000000000000001,1.1500000000000001
Bradford,2021-02-22,0.9,0.36,1.46,0.68,1.1300000000000001
Bradford,2021-02-23,0.9,0.37,1.48,0.72,1.18
Bradford,2021-02-24,0.9,0.36,1.47,0.72,1.18
Bradford,2021-02-25,0.9,0.37,1.49,0.71,1.17
Bradford,2021-02-26,0.89,0.35000000000000003,1.47,0.68,1.1400000000000001
Bradford,2021-02-27,0.87,0.34,1.47,0.65,1.11
Bradford,2021-02-28,0.86,0.3,1.43,0.67,1.1400000000000001
Bradford,2021-03-01,0.84,0.29,1.43,0.64,1.11
Bradford,2021-03-02,0.84,0.29,1.44,0.61,1.08
Bradford,2021-03-03,0.84,0.29,1.45,0.65,1.1300000000000001
Bradford,2021-03-04,0.86,0.31,1.48,0.65,1.1300000000000001
Bradford,2021-03-05,0.86,0.28,1.45,0.62,1.1
Bradford,2021-03-06,0.86,0.29,1.47,0.67,1.16
Bradford,2021-03-07,0.86,0.3,1.49,0.66,1.1500000000000001
Bradford,2021-03-08,0.86,0.28,1.47,0.64,1.1300000000000001
Bradford,2021-03-09,0.86,0.29,1.49,0.67,1.17
Bradford,2021-03-10,0.87,0.25,1.45,0.66,1.16
Bradford,2021-03-11,0.85,0.26,1.47,0.63,1.1300000000000001
Bradford,2021-03-12,0.85,0.26,1.48,0.6,1.1
Bradford,2021-03-13,0.85,0.24,1.46,0.65,1.16
Bradford,2021-03-14,0.8300000000000001,0.24,1.47,0.61,1.12
Bradford,2021-03-15,0.85,0.25,1.49,0.6,1.11
Bradford,2021-03-16,0.85,0.22,1.46,0.64,1.16
Bradford,2021-03-17,0.85,0.24,1.49,0.63,1.1500000000000001
Bradford,2021-03-18,0.85,0.24,1.5,0.61,1.1300000000000001
Bradford,2021-03-19,0.88,0.26,1.53,0.67,1.2
Bradford,2021-03-20,0.88,0.24,1.51,0.66,1.19
Bradford,2021-03-21,0.88,0.26,1.54,0.65,1.18
Bradford,2021-03-22,0.88,0.25,1.53,0.64,1.17
Bradford,2021-03-23,0.86,0.22,1.5,0.6,1.1300000000000001
Bradford,2021-03-24,0.86,0.23,1.52,0.64,1.18
Bradford,2021-03-25,0.86,0.21,1.5,0.63,1.17
Bradford,2021-03-26,0.84,0.2,1.49,0.6,1.1400000000000001
Bradford,2021-03-27,0.86,0.2,1.5,0.65,1.2
Bradford,2021-03-28,0.86,0.22,1.53,0.64,1.19
Bradford,2021-03-29,0.86,0.19,1.5,0.63,1.18
Bradford,2021-03-30,0.86,0.21,1.53,0.61,1.16
Bradford,2021-03-31,0.86,0.19,1.51,0.65,1.21
Bradford,2021-04-01,0.84,0.18,1.5,0.62,1.18
Bradford,2021-04-02,0.84,0.15,1.47,0.6,1.16
Bradford,2021-04-03,0.84,0.17,1.5,0.58,1.1400000000000001
Bradford,2021-04-04,0.84,0.18,1.52,0.62,1.19
Bradford,2021-04-05,0.87,0.18,1.53,0.62,1.19
Bradford,2021-04-06,0.87,0.2,1.56,0.61,1.18
Bradford,2021-04-07,0.87,0.19,1.55,0.59,1.16
Bradford,2021-04-08,0.87,0.16,1.52,0.64,1.22
Bradford,2021-04-09,0.87,0.19,1.56,0.63,1.21
Bradford,2021-04-10,0.87,0.17,1.54,0.62,1.2
Bradford,2021-04-11,0.87,0.15,1.52,0.61,1.19
Bradford,2021-04-12,0.87,0.18,1.56,0.59,1.17
Bradford,2021-04-13,0.87,0.17,1.55,0.64,1.23
Bradford,2021-04-14,0.87,0.19,1.58,0.63,1.22
Bradford,2021-04-15,0.9,0.2,1.6,0.65,1.24
Bradford,2021-04-16,0.88,0.17,1.56,0.62,1.21
Bradford,2021-04-17,0.88,0.15,1.54,0.61,1.2
Bradford,2021-04-18,0.88,0.18,1.58,0.59,1.18
Bradford,2021-04-19,0.88,0.17,1.57,0.64,1.24
Bradford,2021-04-20,0.88,0.15,1.55,0.64,1.24
Bradford,2021-04-21,0.91,0.2,1.62,0.66,1.26
Bradford,2021-04-22,0.91,0.19,1.61,0.65,1.25
Bradford,2021-04-23,0.9400000000000001,0.22,1.6500000000000001,0.68,1.28
Bradford,2021-04-24,0.9400000000000001,0.22,1.6500000000000001,0.68,1.28
Bradford,2021-04-25,0.9400000000000001,0.23,1.6600000000000001,0.6900000000000001,1.29
Bradford,2021-04-26,0.9400000000000001,0.23,1.6600000000000001,0.6900000000000001,1.29
Bradford,2021-04-27,0.9400000000000001,0.24,1.67,0.6900000000000001,1.29
Bradford,2021-04-28,0.9400000000000001,0.24,1.67,0.7000000000000001,1.3
Bradford,2021-04-29,0.9400000000000001,0.2,1.62,0.7000000000000001,1.3
Bradford,2021-04-30,0.9400000000000001,0.21,1.6300000000000001,0.7000000000000001,1.3
Bradford,2021-05-01,0.92,0.18,1.59,0.68,1.28
Bradford,2021-05-02,0.92,0.22,1.6400000000000001,0.68,1.28
Bradford,2021-05-03,0.92,0.21,1.6300000000000001,0.68,1.28
Bradford,2021-05-04,0.92,0.21,1.6300000000000001,0.68,1.28
Bradford,2021-05-05,0.92,0.21,1.6300000000000001,0.67,1.27
Bradford,2021-05-06,0.89,0.18,1.59,0.65,1.25
Bradford,2021-05-07,0.89,0.17,1.58,0.64,1.24
Bradford,2021-05-08,0.87,0.14,1.54,0.6,1.2
Bradford,2021-05-09,0.87,0.12,1.52,0.58,1.18
Bradford,2021-05-10,0.87,0.14,1.55,0.62,1.23
Bradford,2021-05-11,0.87,0.12,1.53,0.61,1.22
Bradford,2021-05-12,0.87,0.14,1.56,0.6,1.21
Bradford,2021-05-13,0.9,0.17,1.61,0.59,1.2
Bradford,2021-05-14,0.9,0.16,1.6,0.65,1.27
Bradford,2021-05-15,0.9,0.15,1.59,0.65,1.27
Bradford,2021-05-16,0.9,0.13,1.57,0.64,1.26
Bradford,2021-05-17,0.9,0.17,1.62,0.64,1.26
Bradford,2021-05-18,0.9,0.16,1.61,0.63,1.25
Bradford,2021-05-19,0.9,0.15,1.6,0.62,1.24
Bradford,2021-05-20,0.9,0.14,1.59,0.61,1.23
Bradford,2021-05-21,0.9,0.17,1.6300000000000001,0.59,1.21
Bradford,2021-05-22,0.9,0.16,1.62,0.65,1.28
Bradford,2021-05-23,0.9,0.15,1.61,0.65,1.28
